row,col,r,newCoords,xq,yq
112.000000,59.000000,0.376831,1.398456,42.189385,80.088325
112.000000,60.000000,0.371127,1.392296,43.094298,80.442690
112.000000,61.000000,0.365426,1.386143,44.007013,80.799762
112.000000,62.000000,0.359728,1.379998,44.927616,81.159564
112.000000,63.000000,0.354034,1.373860,45.856192,81.522120
112.000000,64.000000,0.348342,1.367731,46.792830,81.887452
112.000000,65.000000,0.342654,1.361610,47.737615,82.255583
112.000000,66.000000,0.336970,1.355497,48.690636,82.626534
112.000000,67.000000,0.331290,1.349392,49.651981,83.000327
112.000000,68.000000,0.325613,1.343296,50.621739,83.376982
112.000000,69.000000,0.319941,1.337209,51.599998,83.756518
112.000000,70.000000,0.314274,1.331131,52.586846,84.138954
112.000000,71.000000,0.308611,1.325063,53.582373,84.524306
112.000000,72.000000,0.302953,1.319003,54.586666,84.912592
112.000000,73.000000,0.297301,1.312954,55.599814,85.303824
112.000000,74.000000,0.291654,1.306915,56.621904,85.698017
112.000000,75.000000,0.286014,1.300886,57.653023,86.095181
112.000000,76.000000,0.280379,1.294868,58.693255,86.495323
112.000000,77.000000,0.274752,1.288861,59.742686,86.898452
112.000000,78.000000,0.269131,1.282865,60.801396,87.304569
112.000000,79.000000,0.263518,1.276882,61.869467,87.713675
112.000000,80.000000,0.257913,1.270911,62.946977,88.125767
112.000000,81.000000,0.252317,1.264953,64.033998,88.540837
112.000000,82.000000,0.246730,1.259009,65.130604,88.958874
112.000000,83.000000,0.241153,1.253079,66.236860,89.379859
112.000000,84.000000,0.235586,1.247164,67.352828,89.803771
112.000000,85.000000,0.230031,1.241264,68.478564,90.230579
112.000000,86.000000,0.224488,1.235382,69.614117,90.660246
112.000000,87.000000,0.218958,1.229516,70.759529,91.092727
112.000000,88.000000,0.213442,1.223670,71.914830,91.527966
112.000000,89.000000,0.207941,1.217843,73.080042,91.965896
112.000000,90.000000,0.202457,1.212037,74.255174,92.406439
112.000000,91.000000,0.196991,1.206253,75.440220,92.849502
112.000000,92.000000,0.191544,1.200493,76.635157,93.294974
112.000000,93.000000,0.186118,1.194759,77.839942,93.742726
112.000000,94.000000,0.180715,1.189053,79.054511,94.192609
112.000000,95.000000,0.175337,1.183376,80.278772,94.644447
112.000000,96.000000,0.169987,1.177732,81.512602,95.098036
112.000000,97.000000,0.164667,1.172123,82.755844,95.553139
112.000000,98.000000,0.159380,1.166551,84.008296,96.009481
112.000000,99.000000,0.154129,1.161022,85.269710,96.466742
112.000000,100.000000,0.148920,1.155538,86.539778,96.924551
112.000000,101.000000,0.143755,1.150104,87.818126,97.382476
112.000000,102.000000,0.138639,1.144726,89.104300,97.840016
112.000000,103.000000,0.133580,1.139409,90.397755,98.296588
112.000000,104.000000,0.128583,1.134160,91.697833,98.751512
112.000000,105.000000,0.123655,1.128987,93.003749,99.203999
112.000000,106.000000,0.118806,1.123899,94.314566,99.653126
112.000000,107.000000,0.114045,1.118905,95.629167,100.097820
112.000000,108.000000,0.109384,1.114020,96.946227,100.536828
112.000000,109.000000,0.104837,1.109255,98.264172,100.968691
112.000000,110.000000,0.100418,1.104627,99.581145,101.391711
112.000000,111.000000,0.096145,1.100154,100.894954,101.803918
112.000000,112.000000,0.092040,1.095858,102.203034,102.203034
112.000000,113.000000,0.088124,1.091762,103.502390,102.586440
112.000000,114.000000,0.084425,1.087895,104.789565,102.951152
112.000000,115.000000,0.080972,1.084286,106.060606,103.293808
112.000000,116.000000,0.077798,1.080970,107.311065,103.610684
112.000000,117.000000,0.074939,1.077983,108.536031,103.897740
112.000000,118.000000,0.072432,1.075365,109.730226,104.150723
112.000000,119.000000,0.070314,1.073153,110.888162,104.365329
112.000000,120.000000,0.068621,1.071387,112.004386,104.537427
112.000000,121.000000,0.067387,1.070098,113.073788,104.663341
112.000000,122.000000,0.066635,1.069313,114.091949,104.740150
112.000000,123.000000,0.066382,1.069049,115.055485,104.765970
112.000000,124.000000,0.066635,1.069313,115.962309,104.740150
112.000000,125.000000,0.067387,1.070098,116.811764,104.663341
112.000000,126.000000,0.068621,1.071387,117.604606,104.537427
112.000000,127.000000,0.070314,1.073153,118.342828,104.365329
112.000000,128.000000,0.072432,1.075365,119.029398,104.150723
112.000000,129.000000,0.074939,1.077983,119.667932,103.897740
112.000000,130.000000,0.077798,1.080970,120.262401,103.610684
112.000000,131.000000,0.080972,1.084286,120.816865,103.293808
112.000000,132.000000,0.084425,1.087895,121.335286,102.951152
112.000000,133.000000,0.088124,1.091762,121.821397,102.586440
112.000000,134.000000,0.092040,1.095858,122.278630,102.203034
112.000000,135.000000,0.096145,1.100154,122.710080,101.803918
112.000000,136.000000,0.100418,1.104627,123.118506,101.391711
112.000000,137.000000,0.104837,1.109255,123.506345,100.968691
112.000000,138.000000,0.109384,1.114020,123.875734,100.536828
112.000000,139.000000,0.114045,1.118905,124.228544,100.097820
112.000000,140.000000,0.118806,1.123899,124.566408,99.653126
112.000000,141.000000,0.123655,1.128987,124.890749,99.203999
112.000000,142.000000,0.128583,1.134160,125.202810,98.751512
112.000000,143.000000,0.133580,1.139409,125.503679,98.296588
112.000000,144.000000,0.138639,1.144726,125.794307,97.840016
112.000000,145.000000,0.143755,1.150104,126.075527,97.382476
112.000000,146.000000,0.148920,1.155538,126.348075,96.924551
112.000000,147.000000,0.154129,1.161022,126.612599,96.466742
112.000000,148.000000,0.159380,1.166551,126.869671,96.009481
112.000000,149.000000,0.164667,1.172123,127.119801,95.553139
112.000000,150.000000,0.169987,1.177732,127.363441,95.098036
112.000000,151.000000,0.175337,1.183376,127.600995,94.644447
112.000000,152.000000,0.180715,1.189053,127.832826,94.192609
112.000000,153.000000,0.186118,1.194759,128.059260,93.742726
112.000000,154.000000,0.191544,1.200493,128.280589,93.294974
112.000000,155.000000,0.196991,1.206253,128.497078,92.849502
112.000000,156.000000,0.202457,1.212037,128.708969,92.406439
112.000000,157.000000,0.207941,1.217843,128.916479,91.965896
112.000000,158.000000,0.213442,1.223670,129.119808,91.527966
112.000000,159.000000,0.218958,1.229516,129.319139,91.092727
112.000000,160.000000,0.224488,1.235382,129.514637,90.660246
112.000000,161.000000,0.230031,1.241264,129.706457,90.230579
112.000000,162.000000,0.235586,1.247164,129.894740,89.803771
112.000000,163.000000,0.241153,1.253079,130.079617,89.379859
112.000000,164.000000,0.246730,1.259009,130.261208,88.958874
112.000000,165.000000,0.252317,1.264953,130.439626,88.540837
112.000000,166.000000,0.257913,1.270911,130.614976,88.125767
112.000000,167.000000,0.263518,1.276882,130.787355,87.713675
112.000000,168.000000,0.269131,1.282865,130.956854,87.304569
112.000000,169.000000,0.274752,1.288861,131.123557,86.898452
112.000000,170.000000,0.280379,1.294868,131.287544,86.495323
112.000000,171.000000,0.286014,1.300886,131.448892,86.095181
112.000000,172.000000,0.291654,1.306915,131.607669,85.698017
112.000000,173.000000,0.297301,1.312954,131.763943,85.303824
112.000000,174.000000,0.302953,1.319003,131.917777,84.912592
112.000000,175.000000,0.308611,1.325063,132.069229,84.524306
112.000000,176.000000,0.314274,1.331131,132.218356,84.138954
112.000000,177.000000,0.319941,1.337209,132.365212,83.756518
112.000000,178.000000,0.325613,1.343296,132.509846,83.376982
112.000000,179.000000,0.331290,1.349392,132.652309,83.000327
112.000000,180.000000,0.336970,1.355497,132.792644,82.626534
112.000000,181.000000,0.342654,1.361610,132.930897,82.255583
112.000000,182.000000,0.348342,1.367731,133.067109,81.887452
112.000000,183.000000,0.354034,1.373860,133.201320,81.522120
112.000000,184.000000,0.359728,1.379998,133.333569,81.159564
112.000000,185.000000,0.365426,1.386143,133.463892,80.799762
112.000000,186.000000,0.371127,1.392296,133.592324,80.442690
112.000000,187.000000,0.376831,1.398456,133.718900,80.088325
112.000000,188.000000,0.382538,1.404624,133.843651,79.736643
112.000000,189.000000,0.388247,1.410799,133.966609,79.387620
112.000000,190.000000,0.393959,1.416982,134.087804,79.041232
112.000000,191.000000,0.399673,1.423172,134.207266,78.697454
112.000000,192.000000,0.405390,1.429369,134.325021,78.356262
112.000000,193.000000,0.411108,1.435573,134.441098,78.017632
112.000000,194.000000,0.416829,1.441784,134.555521,77.681538
112.000000,195.000000,0.422552,1.448002,134.668317,77.347956
112.000000,196.000000,0.428277,1.454227,134.779509,77.016863
112.000000,197.000000,0.434004,1.460459,134.889122,76.688232
112.000000,198.000000,0.439733,1.466697,134.997178,76.362040
112.000000,199.000000,0.445463,1.472943,135.103699,76.038263
112.000000,200.000000,0.451195,1.479195,135.208707,75.716876
112.000000,201.000000,0.456929,1.485453,135.312222,75.397855
112.000000,202.000000,0.462664,1.491719,135.414264,75.081176
112.000000,203.000000,0.468400,1.497991,135.514854,74.766816
112.000000,204.000000,0.474139,1.504269,135.614010,74.454751
112.000000,205.000000,0.479878,1.510555,135.711751,74.144957
112.000000,206.000000,0.485619,1.516846,135.808095,73.837411
112.000000,207.000000,0.491361,1.523145,135.903059,73.532090
112.000000,208.000000,0.497104,1.529449,135.996661,73.228971
112.000000,209.000000,0.502849,1.535761,136.088916,72.928032
112.000000,210.000000,0.508595,1.542078,136.179842,72.629249
112.000000,211.000000,0.514342,1.548403,136.269454,72.332601
112.000000,212.000000,0.520090,1.554734,136.357767,72.038065
112.000000,213.000000,0.525839,1.561071,136.444796,71.745620
112.000000,214.000000,0.531589,1.567415,136.530556,71.455244
112.000000,215.000000,0.537340,1.573765,136.615061,71.166915
112.000000,216.000000,0.543092,1.580122,136.698325,70.880613
112.000000,217.000000,0.548845,1.586485,136.780361,70.596316
112.000000,218.000000,0.554598,1.592855,136.861184,70.314003
112.000000,219.000000,0.560353,1.599231,136.940805,70.033654
112.000000,220.000000,0.566109,1.605614,137.019238,69.755248
112.000000,221.000000,0.571865,1.612003,137.096495,69.478767
112.000000,222.000000,0.577622,1.618399,137.172587,69.204188
112.000000,223.000000,0.583380,1.624802,137.247528,68.931494
112.000000,224.000000,0.589139,1.631211,137.321328,68.660664
112.000000,225.000000,0.594898,1.637626,137.393998,68.391679
112.000000,226.000000,0.600658,1.644048,137.465550,68.124520
112.000000,227.000000,0.606419,1.650477,137.535995,67.859169
112.000000,228.000000,0.612180,1.656912,137.605343,67.595607
112.000000,229.000000,0.617942,1.663354,137.673605,67.333815
112.000000,230.000000,0.623705,1.669803,137.740790,67.073776
112.000000,231.000000,0.629468,1.676258,137.806909,66.815471
112.000000,232.000000,0.635232,1.682721,137.871972,66.558883
112.000000,233.000000,0.640997,1.689189,137.935988,66.303994
112.000000,234.000000,0.646762,1.695665,137.998966,66.050787
112.000000,235.000000,0.652527,1.702147,138.060916,65.799245
112.000000,236.000000,0.658293,1.708636,138.121846,65.549351
112.000000,237.000000,0.664060,1.715132,138.181767,65.301088
112.000000,238.000000,0.669827,1.721635,138.240685,65.054440
112.000000,239.000000,0.675595,1.728145,138.298610,64.809390
112.000000,240.000000,0.681363,1.734661,138.355550,64.565923
112.000000,241.000000,0.687131,1.741185,138.411513,64.324023
112.000000,242.000000,0.692900,1.747715,138.466508,64.083673
112.000000,243.000000,0.698670,1.754252,138.520541,63.844859
112.000000,244.000000,0.704440,1.760797,138.573622,63.607564
112.000000,245.000000,0.710210,1.767348,138.625757,63.371775
112.000000,246.000000,0.715981,1.773907,138.676954,63.137475
113.000000,1.000000,0.709694,1.766762,0.566007,63.958816
113.000000,2.000000,0.703919,1.760206,1.136230,64.197023
113.000000,3.000000,0.698145,1.753658,1.710710,64.436754
113.000000,4.000000,0.692371,1.747116,2.289488,64.678026
113.000000,5.000000,0.686598,1.740581,2.872604,64.920854
113.000000,6.000000,0.680825,1.734053,3.460102,65.165254
113.000000,7.000000,0.675052,1.727532,4.052024,65.411242
113.000000,8.000000,0.669280,1.721017,4.648413,65.658833
113.000000,9.000000,0.663508,1.714510,5.249313,65.908046
113.000000,10.000000,0.657736,1.708009,5.854769,66.158895
113.000000,11.000000,0.651965,1.701515,6.464826,66.411399
113.000000,12.000000,0.646195,1.695028,7.079530,66.665574
113.000000,13.000000,0.640424,1.688547,7.698926,66.921437
113.000000,14.000000,0.634655,1.682073,8.323063,67.179007
113.000000,15.000000,0.628886,1.675606,8.951987,67.438300
113.000000,16.000000,0.623117,1.669145,9.585746,67.699334
113.000000,17.000000,0.617349,1.662691,10.224391,67.962129
113.000000,18.000000,0.611581,1.656243,10.867970,68.226701
113.000000,19.000000,0.605814,1.649802,11.516534,68.493071
113.000000,20.000000,0.600048,1.643367,12.170134,68.761256
113.000000,21.000000,0.594282,1.636939,12.828821,69.031276
113.000000,22.000000,0.588516,1.630518,13.492649,69.303149
113.000000,23.000000,0.582751,1.624102,14.161669,69.576897
113.000000,24.000000,0.576987,1.617694,14.835937,69.852538
113.000000,25.000000,0.571224,1.611291,15.515507,70.130092
113.000000,26.000000,0.565461,1.604895,16.200434,70.409579
113.000000,27.000000,0.559699,1.598506,16.890775,70.691021
113.000000,28.000000,0.553937,1.592123,17.586586,70.974438
113.000000,29.000000,0.548176,1.585746,18.287926,71.259851
113.000000,30.000000,0.542416,1.579375,18.994853,71.547281
113.000000,31.000000,0.536657,1.573011,19.707427,71.836749
113.000000,32.000000,0.530899,1.566653,20.425707,72.128277
113.000000,33.000000,0.525141,1.560302,21.149755,72.421888
113.000000,34.000000,0.519384,1.553957,21.879633,72.717604
113.000000,35.000000,0.513629,1.547618,22.615404,73.015446
113.000000,36.000000,0.507874,1.541285,23.357131,73.315438
113.000000,37.000000,0.502120,1.534959,24.104879,73.617603
113.000000,38.000000,0.496367,1.528639,24.858713,73.921964
113.000000,39.000000,0.490615,1.522325,25.618701,74.228544
113.000000,40.000000,0.484864,1.516018,26.384909,74.537367
113.000000,41.000000,0.479114,1.509717,27.157405,74.848456
113.000000,42.000000,0.473365,1.503423,27.936258,75.161837
113.000000,43.000000,0.467617,1.497134,28.721539,75.477534
113.000000,44.000000,0.461871,1.490852,29.513319,75.795570
113.000000,45.000000,0.456126,1.484577,30.311670,76.115971
113.000000,46.000000,0.450382,1.478308,31.116664,76.438762
113.000000,47.000000,0.444639,1.472045,31.928376,76.763969
113.000000,48.000000,0.438898,1.465788,32.746881,77.091615
113.000000,49.000000,0.433159,1.459539,33.572254,77.421728
113.000000,50.000000,0.427421,1.453295,34.404572,77.754334
113.000000,51.000000,0.421684,1.447058,35.243914,78.089457
113.000000,52.000000,0.415949,1.440828,36.090358,78.427124
113.000000,53.000000,0.410216,1.434604,36.943983,78.767361
113.000000,54.000000,0.404485,1.428387,37.804872,79.110195
113.000000,55.000000,0.398755,1.422177,38.673105,79.455652
113.000000,56.000000,0.393027,1.415973,39.548765,79.803758
113.000000,57.000000,0.387302,1.409777,40.431936,80.154541
113.000000,58.000000,0.381578,1.403587,41.322704,80.508026
113.000000,59.000000,0.375857,1.397404,42.221152,80.864240
113.000000,60.000000,0.370138,1.391228,43.127368,81.223210
113.000000,61.000000,0.364422,1.385059,44.041439,81.584962
113.000000,62.000000,0.358708,1.378898,44.963454,81.949521
113.000000,63.000000,0.352997,1.372743,45.893502,82.316916
113.000000,64.000000,0.347288,1.366597,46.831671,82.687170
113.000000,65.000000,0.341583,1.360457,47.778054,83.060309
113.000000,66.000000,0.335881,1.354326,48.732741,83.436359
113.000000,67.000000,0.330181,1.348202,49.695823,83.815344
113.000000,68.000000,0.324486,1.342086,50.667395,84.197288
113.000000,69.000000,0.318794,1.335978,51.647547,84.582215
113.000000,70.000000,0.313105,1.329879,52.636374,84.970147
113.000000,71.000000,0.307421,1.323788,53.633969,85.361106
113.000000,72.000000,0.301741,1.317706,54.640426,85.755113
113.000000,73.000000,0.296066,1.311632,55.655838,86.152187
113.000000,74.000000,0.290395,1.305568,56.680298,86.552347
113.000000,75.000000,0.284729,1.299514,57.713900,86.955609
113.000000,76.000000,0.279069,1.293469,58.756735,87.361988
113.000000,77.000000,0.273414,1.287434,59.808896,87.771496
113.000000,78.000000,0.267766,1.281409,60.870472,88.184146
113.000000,79.000000,0.262123,1.275396,61.941553,88.599944
113.000000,80.000000,0.256488,1.269393,63.022226,89.018895
113.000000,81.000000,0.250860,1.263403,64.112576,89.441001
113.000000,82.000000,0.245240,1.257424,65.212684,89.866260
113.000000,83.000000,0.239628,1.251458,66.322629,90.294664
113.000000,84.000000,0.234025,1.245506,67.442487,90.726203
113.000000,85.000000,0.228432,1.239567,68.572327,91.160858
113.000000,86.000000,0.222849,1.233643,69.712214,91.598607
113.000000,87.000000,0.217277,1.227735,70.862205,92.039416
113.000000,88.000000,0.211718,1.221843,72.022352,92.483247
113.000000,89.000000,0.206171,1.215968,73.192695,92.930051
113.000000,90.000000,0.200639,1.210112,74.373264,93.379765
113.000000,91.000000,0.195121,1.204276,75.564079,93.832317
113.000000,92.000000,0.189621,1.198461,76.765142,94.287620
113.000000,93.000000,0.184138,1.192668,77.976440,94.745567
113.000000,94.000000,0.178675,1.186900,79.197940,95.206034
113.000000,95.000000,0.173234,1.181157,80.429585,95.668875
113.000000,96.000000,0.167817,1.175444,81.671291,96.133916
113.000000,97.000000,0.162426,1.169761,82.922942,96.600953
113.000000,98.000000,0.157063,1.164111,84.184383,97.069748
113.000000,99.000000,0.151733,1.158499,85.455416,97.540021
113.000000,100.000000,0.146438,1.152927,86.735789,98.011442
113.000000,101.000000,0.141182,1.147399,88.025188,98.483626
113.000000,102.000000,0.135970,1.141920,89.323224,98.956121
113.000000,103.000000,0.130807,1.136496,90.629422,99.428395
113.000000,104.000000,0.125700,1.131133,91.943201,99.899824
113.000000,105.000000,0.120655,1.125838,93.263855,100.369673
113.000000,106.000000,0.115680,1.120620,94.590530,100.837075
113.000000,107.000000,0.110785,1.115487,95.922193,101.301008
113.000000,108.000000,0.105980,1.110453,97.257600,101.760267
113.000000,109.000000,0.101280,1.105530,98.595253,102.213427
113.000000,110.000000,0.096699,1.100734,99.933350,102.658806
113.000000,111.000000,0.092254,1.096083,101.269738,103.094418
113.000000,112.000000,0.087967,1.091598,102.601842,103.517930
113.000000,113.000000,0.083862,1.087306,103.926603,103.926603
113.000000,114.000000,0.079966,1.083234,105.240414,104.317253
113.000000,115.000000,0.076312,1.079416,106.539061,104.686208
113.000000,116.000000,0.072935,1.075890,107.817688,105.029299
113.000000,117.000000,0.069877,1.072698,109.070804,105.341888
113.000000,118.000000,0.067181,1.069884,110.292364,105.618959
113.000000,119.000000,0.064892,1.067495,111.475933,105.855298
113.000000,120.000000,0.063054,1.065578,112.614982,106.045775
113.000000,121.000000,0.061708,1.064173,113.703289,106.185716
113.000000,122.000000,0.060886,1.063316,114.735427,106.271338
113.000000,123.000000,0.060610,1.063027,115.707261,106.300166
113.000000,124.000000,0.060886,1.063316,116.616336,106.271338
113.000000,125.000000,0.061708,1.064173,117.462075,106.185716
113.000000,126.000000,0.063054,1.065578,118.245731,106.045775
113.000000,127.000000,0.064892,1.067495,118.970114,105.855298
113.000000,128.000000,0.067181,1.069884,119.639174,105.618959
113.000000,129.000000,0.069877,1.072698,120.257553,105.341888
113.000000,130.000000,0.072935,1.075890,120.830167,105.029299
113.000000,131.000000,0.076312,1.079416,121.361887,104.686208
113.000000,132.000000,0.079966,1.083234,121.857322,104.317253
113.000000,133.000000,0.083862,1.087306,122.320692,103.926603
113.000000,134.000000,0.087967,1.091598,122.755775,103.517930
113.000000,135.000000,0.092254,1.096083,123.165898,103.094418
113.000000,136.000000,0.096699,1.100734,123.553961,102.658806
113.000000,137.000000,0.101280,1.105530,123.922473,102.213427
113.000000,138.000000,0.105980,1.110453,124.273600,101.760267
113.000000,139.000000,0.110785,1.115487,124.609205,101.301008
113.000000,140.000000,0.115680,1.120620,124.930889,100.837075
113.000000,141.000000,0.120655,1.125838,125.240034,100.369673
113.000000,142.000000,0.125700,1.131133,125.537832,99.899824
113.000000,143.000000,0.130807,1.136496,125.825314,99.428395
113.000000,144.000000,0.135970,1.141920,126.103375,98.956121
113.000000,145.000000,0.141182,1.147399,126.372795,98.483626
113.000000,146.000000,0.146438,1.152927,126.634252,98.011442
113.000000,147.000000,0.151733,1.158499,126.888346,97.540021
113.000000,148.000000,0.157063,1.164111,127.135599,97.069748
113.000000,149.000000,0.162426,1.169761,127.376478,96.600953
113.000000,150.000000,0.167817,1.175444,127.611392,96.133916
113.000000,151.000000,0.173234,1.181157,127.840709,95.668875
113.000000,152.000000,0.178675,1.186900,128.064754,95.206034
113.000000,153.000000,0.184138,1.192668,128.283820,94.745567
113.000000,154.000000,0.189621,1.198461,128.498172,94.287620
113.000000,155.000000,0.195121,1.204276,128.708046,93.832317
113.000000,156.000000,0.200639,1.210112,128.913658,93.379765
113.000000,157.000000,0.206171,1.215968,129.115203,92.930051
113.000000,158.000000,0.211718,1.221843,129.312859,92.483247
113.000000,159.000000,0.217277,1.227735,129.506789,92.039416
113.000000,160.000000,0.222849,1.233643,129.697142,91.598607
113.000000,161.000000,0.228432,1.239567,129.884055,91.160858
113.000000,162.000000,0.234025,1.245506,130.067654,90.726203
113.000000,163.000000,0.239628,1.251458,130.248055,90.294664
113.000000,164.000000,0.245240,1.257424,130.425368,89.866260
113.000000,165.000000,0.250860,1.263403,130.599691,89.441001
113.000000,166.000000,0.256488,1.269393,130.771120,89.018895
113.000000,167.000000,0.262123,1.275396,130.939740,88.599944
113.000000,168.000000,0.267766,1.281409,131.105633,88.184146
113.000000,169.000000,0.273414,1.287434,131.268875,87.771496
113.000000,170.000000,0.279069,1.293469,131.429539,87.361988
113.000000,171.000000,0.284729,1.299514,131.587691,86.955609
113.000000,172.000000,0.290395,1.305568,131.743395,86.552347
113.000000,173.000000,0.296066,1.311632,131.896711,86.152187
113.000000,174.000000,0.301741,1.317706,132.047696,85.755113
113.000000,175.000000,0.307421,1.323788,132.196404,85.361106
113.000000,176.000000,0.313105,1.329879,132.342884,84.970147
113.000000,177.000000,0.318794,1.335978,132.487187,84.582215
113.000000,178.000000,0.324486,1.342086,132.629357,84.197288
113.000000,179.000000,0.330181,1.348202,132.769439,83.815344
113.000000,180.000000,0.335881,1.354326,132.907475,83.436359
113.000000,181.000000,0.341583,1.360457,133.043504,83.060309
113.000000,182.000000,0.347288,1.366597,133.177565,82.687170
113.000000,183.000000,0.352997,1.372743,133.309695,82.316916
113.000000,184.000000,0.358708,1.378898,133.439929,81.949521
113.000000,185.000000,0.364422,1.385059,133.568300,81.584962
113.000000,186.000000,0.370138,1.391228,133.694841,81.223210
113.000000,187.000000,0.375857,1.397404,133.819583,80.864240
113.000000,188.000000,0.381578,1.403587,133.942556,80.508026
113.000000,189.000000,0.387302,1.409777,134.063789,80.154541
113.000000,190.000000,0.393027,1.415973,134.183310,79.803758
113.000000,191.000000,0.398755,1.422177,134.301146,79.455652
113.000000,192.000000,0.404485,1.428387,134.417322,79.110195
113.000000,193.000000,0.410216,1.434604,134.531864,78.767361
113.000000,194.000000,0.415949,1.440828,134.644796,78.427124
113.000000,195.000000,0.421684,1.447058,134.756142,78.089457
113.000000,196.000000,0.427421,1.453295,134.865924,77.754334
113.000000,197.000000,0.433159,1.459539,134.974164,77.421728
113.000000,198.000000,0.438898,1.465788,135.080884,77.091615
113.000000,199.000000,0.444639,1.472045,135.186104,76.763969
113.000000,200.000000,0.450382,1.478308,135.289845,76.438762
113.000000,201.000000,0.456126,1.484577,135.392126,76.115971
113.000000,202.000000,0.461871,1.490852,135.492966,75.795570
113.000000,203.000000,0.467617,1.497134,135.592383,75.477534
113.000000,204.000000,0.473365,1.503423,135.690396,75.161837
113.000000,205.000000,0.479114,1.509717,135.787023,74.848456
113.000000,206.000000,0.484864,1.516018,135.882279,74.537367
113.000000,207.000000,0.490615,1.522325,135.976182,74.228544
113.000000,208.000000,0.496367,1.528639,136.068747,73.921964
113.000000,209.000000,0.502120,1.534959,136.159992,73.617603
113.000000,210.000000,0.507874,1.541285,136.249930,73.315438
113.000000,211.000000,0.513629,1.547618,136.338577,73.015446
113.000000,212.000000,0.519384,1.553957,136.425947,72.717604
113.000000,213.000000,0.525141,1.560302,136.512055,72.421888
113.000000,214.000000,0.530899,1.566653,136.596915,72.128277
113.000000,215.000000,0.536657,1.573011,136.680540,71.836749
113.000000,216.000000,0.542416,1.579375,136.762943,71.547281
113.000000,217.000000,0.548176,1.585746,136.844138,71.259851
113.000000,218.000000,0.553937,1.592123,136.924137,70.974438
113.000000,219.000000,0.559699,1.598506,137.002953,70.691021
113.000000,220.000000,0.565461,1.604895,137.080597,70.409579
113.000000,221.000000,0.571224,1.611291,137.157082,70.130092
113.000000,222.000000,0.576987,1.617694,137.232419,69.852538
113.000000,223.000000,0.582751,1.624102,137.306619,69.576897
113.000000,224.000000,0.588516,1.630518,137.379694,69.303149
113.000000,225.000000,0.594282,1.636939,137.451655,69.031276
113.000000,226.000000,0.600048,1.643367,137.522512,68.761256
113.000000,227.000000,0.605814,1.649802,137.592275,68.493071
113.000000,228.000000,0.611581,1.656243,137.660955,68.226701
113.000000,229.000000,0.617349,1.662691,137.728562,67.962129
113.000000,230.000000,0.623117,1.669145,137.795105,67.699334
113.000000,231.000000,0.628886,1.675606,137.860595,67.438300
113.000000,232.000000,0.634655,1.682073,137.925040,67.179007
113.000000,233.000000,0.640424,1.688547,137.988450,66.921437
113.000000,234.000000,0.646195,1.695028,138.050834,66.665574
113.000000,235.000000,0.651965,1.701515,138.112201,66.411399
113.000000,236.000000,0.657736,1.708009,138.172560,66.158895
113.000000,237.000000,0.663508,1.714510,138.231919,65.908046
113.000000,238.000000,0.669280,1.721017,138.290286,65.658833
113.000000,239.000000,0.675052,1.727532,138.347670,65.411242
113.000000,240.000000,0.680825,1.734053,138.404079,65.165254
113.000000,241.000000,0.686598,1.740581,138.459521,64.920854
113.000000,242.000000,0.692371,1.747116,138.514003,64.678026
113.000000,243.000000,0.698145,1.753658,138.567533,64.436754
113.000000,244.000000,0.703919,1.760206,138.620120,64.197023
113.000000,245.000000,0.709694,1.766762,138.671769,63.958816
113.000000,246.000000,0.715469,1.773325,138.722488,63.722119
114.000000,1.000000,0.709224,1.766228,0.566178,64.544311
114.000000,2.000000,0.703446,1.759669,1.136577,64.784912
114.000000,3.000000,0.697668,1.753116,1.711238,65.027058
114.000000,4.000000,0.691890,1.746571,2.290202,65.270764
114.000000,5.000000,0.686112,1.740032,2.873511,65.516047
114.000000,6.000000,0.680335,1.733500,3.461206,65.762921
114.000000,7.000000,0.674558,1.726974,4.053332,66.011405
114.000000,8.000000,0.668782,1.720456,4.649931,66.261513
114.000000,9.000000,0.663005,1.713944,5.251047,66.513264
114.000000,10.000000,0.657229,1.707439,5.856726,66.766674
114.000000,11.000000,0.651454,1.700940,6.467012,67.021760
114.000000,12.000000,0.645679,1.694448,7.081952,67.278540
114.000000,13.000000,0.639904,1.687963,7.701591,67.537032
114.000000,14.000000,0.634130,1.681484,8.325978,67.797253
114.000000,15.000000,0.628356,1.675012,8.955161,68.059221
114.000000,16.000000,0.622582,1.668546,9.589187,68.322956
114.000000,17.000000,0.616809,1.662087,10.228106,68.588474
114.000000,18.000000,0.611036,1.655634,10.871968,68.855796
114.000000,19.000000,0.605264,1.649188,11.520823,69.124941
114.000000,20.000000,0.599492,1.642748,12.174724,69.395927
114.000000,21.000000,0.593721,1.636314,12.833722,69.668774
114.000000,22.000000,0.587950,1.629887,13.497869,69.943502
114.000000,23.000000,0.582179,1.623466,14.167220,70.220132
114.000000,24.000000,0.576409,1.617051,14.841828,70.498683
114.000000,25.000000,0.570640,1.610643,15.521749,70.779176
114.000000,26.000000,0.564871,1.604241,16.207039,71.061631
114.000000,27.000000,0.559103,1.597846,16.897754,71.346071
114.000000,28.000000,0.553335,1.591456,17.593951,71.632516
114.000000,29.000000,0.547568,1.585073,18.295690,71.920988
114.000000,30.000000,0.541802,1.578696,19.003028,72.211508
114.000000,31.000000,0.536036,1.572325,19.716027,72.504099
114.000000,32.000000,0.530271,1.565960,20.434746,72.798784
